image_id,추출한 날짜,정답 날짜,True/False,라벨 상태,난이도,오류 유형,비고
003634,,2023-07-NONE,,approved,unassessed,partial_date,최종 날짜만 승인; OCR 주석 별도 검수
003635,,2022-05-04,,approved,unassessed,full_date,최종 날짜만 승인; OCR 주석 별도 검수
003636,,2023-12-06,,approved,unassessed,full_date,최종 날짜만 승인; OCR 주석 별도 검수
003637,,2022-10-NONE,,approved,unassessed,partial_date,최종 날짜만 승인; OCR 주석 별도 검수
003638,,2021-12-25,,approved,unassessed,full_date,최종 날짜만 승인; OCR 주석 별도 검수
003639,,2021-07-05,,approved,unassessed,full_date,최종 날짜만 승인; OCR 주석 별도 검수
003640,,2022-12-31,,approved,unassessed,full_date,최종 날짜만 승인; OCR 주석 별도 검수
003641,,2022-05-15,,approved,unassessed,full_date,최종 날짜만 승인; OCR 주석 별도 검수
003642,,2021-12-22,,approved,unassessed,full_date,최종 날짜만 승인; OCR 주석 별도 검수
003643,,2021-09-02,,approved,unassessed,full_date,최종 날짜만 승인; OCR 주석 별도 검수
003644,,2022-01-01,,approved,unassessed,full_date,최종 날짜만 승인; OCR 주석 별도 검수
003645,,2022-11-14,,approved,unassessed,full_date,최종 날짜만 승인; OCR 주석 별도 검수
003646,,2022-08-24,,approved,unassessed,full_date,최종 날짜만 승인; OCR 주석 별도 검수
003647,,2021-04-24,,approved,unassessed,full_date;multiple_date_lines;latin_text,최종 날짜만 승인; OCR 주석 별도 검수
003648,,2021-05-17,,approved,unassessed,full_date,최종 날짜만 승인; OCR 주석 별도 검수
003649,,2022-04-08,,approved,unassessed,full_date;multiple_date_lines,최종 날짜만 승인; OCR 주석 별도 검수
003650,,2022-03-11,,approved,unassessed,full_date;multiple_date_lines,최종 날짜만 승인; OCR 주석 별도 검수
003651,,2021-03-24,,approved,unassessed,full_date;multiple_date_lines,최종 날짜만 승인; OCR 주석 별도 검수
003652,,2022-03-15,,approved,unassessed,full_date,최종 날짜만 승인; OCR 주석 별도 검수
003653,,2021-09-24,,approved,unassessed,full_date,최종 날짜만 승인; OCR 주석 별도 검수
003654,,2020-10-09,,approved,unassessed,full_date,최종 날짜만 승인; OCR 주석 별도 검수
003655,,2022-12-07,,approved,unassessed,full_date,최종 날짜만 승인; OCR 주석 별도 검수
003656,,2022-09-25,,approved,unassessed,full_date,최종 날짜만 승인; OCR 주석 별도 검수
003657,,2020-12-10,,approved,unassessed,full_date,최종 날짜만 승인; OCR 주석 별도 검수
003658,,2022-11-17,,approved,unassessed,full_date,최종 날짜만 승인; OCR 주석 별도 검수
003659,,2021-02-21,,approved,unassessed,full_date,최종 날짜만 승인; OCR 주석 별도 검수
003660,,2022-04-07,,approved,unassessed,full_date,최종 날짜만 승인; OCR 주석 별도 검수
003661,,2022-07-19,,approved,unassessed,full_date,최종 날짜만 승인; OCR 주석 별도 검수
003662,,2022-01-06,,approved,unassessed,full_date,최종 날짜만 승인; OCR 주석 별도 검수
003663,,2022-11-18,,approved,unassessed,full_date;multiple_date_lines,최종 날짜만 승인; OCR 주석 별도 검수
003664,,2021-06-25,,approved,unassessed,full_date,최종 날짜만 승인; OCR 주석 별도 검수
003665,,2021-11-26,,approved,unassessed,full_date,최종 날짜만 승인; OCR 주석 별도 검수
003666,,2021-11-09,,approved,unassessed,full_date,최종 날짜만 승인; OCR 주석 별도 검수
003667,,2021-09-06,,approved,unassessed,full_date,최종 날짜만 승인; OCR 주석 별도 검수
003668,,2022-11-04,,approved,unassessed,full_date,최종 날짜만 승인; OCR 주석 별도 검수
003669,,2021-04-10,,approved,unassessed,full_date,최종 날짜만 승인; OCR 주석 별도 검수
003670,,2021-09-22,,approved,unassessed,full_date,최종 날짜만 승인; OCR 주석 별도 검수
003671,,2020-12-22,,approved,unassessed,full_date,최종 날짜만 승인; OCR 주석 별도 검수
003672,,2022-02-28,,approved,unassessed,full_date,최종 날짜만 승인; OCR 주석 별도 검수
003673,,2022-03-17,,approved,unassessed,full_date,최종 날짜만 승인; OCR 주석 별도 검수
003674,,2021-09-17,,approved,unassessed,full_date,최종 날짜만 승인; OCR 주석 별도 검수
003675,,2022-11-17,,approved,unassessed,full_date,최종 날짜만 승인; OCR 주석 별도 검수
003676,,2023-11-18,,approved,unassessed,full_date,최종 날짜만 승인; OCR 주석 별도 검수
003677,,2022-06-27,,approved,unassessed,full_date,최종 날짜만 승인; OCR 주석 별도 검수
003678,,NONE-01-30,,approved,unassessed,partial_date,최종 날짜만 승인; OCR 주석 별도 검수
003679,,2021-02-02,,approved,unassessed,full_date,최종 날짜만 승인; OCR 주석 별도 검수
003680,,2021-11-30,,approved,unassessed,full_date,최종 날짜만 승인; OCR 주석 별도 검수
003681,,2021-09-21,,approved,unassessed,full_date,최종 날짜만 승인; OCR 주석 별도 검수
003682,,2022-06-21,,approved,unassessed,full_date,최종 날짜만 승인; OCR 주석 별도 검수
003683,,2022-03-01,,approved,unassessed,full_date;latin_text,최종 날짜만 승인; OCR 주석 별도 검수
003684,,NONE-01-25,,approved,unassessed,partial_date,최종 날짜만 승인; OCR 주석 별도 검수
003685,,2021-07-24,,approved,unassessed,full_date,최종 날짜만 승인; OCR 주석 별도 검수
003686,,2021-04-30,,approved,unassessed,full_date,최종 날짜만 승인; OCR 주석 별도 검수
003687,,2023-07-18,,approved,unassessed,full_date,최종 날짜만 승인; OCR 주석 별도 검수
003688,,2022-01-02,,approved,unassessed,full_date,최종 날짜만 승인; OCR 주석 별도 검수
003689,,2021-03-16,,approved,unassessed,full_date,최종 날짜만 승인; OCR 주석 별도 검수
003690,,2021-03-03,,approved,unassessed,full_date,최종 날짜만 승인; OCR 주석 별도 검수
003691,,2021-05-25,,approved,unassessed,full_date;multiple_date_lines,최종 날짜만 승인; OCR 주석 별도 검수
003692,,2021-06-07,,approved,unassessed,full_date,최종 날짜만 승인; OCR 주석 별도 검수
003693,,2021-05-14,,approved,unassessed,full_date,최종 날짜만 승인; OCR 주석 별도 검수
003694,,2021-05-22,,approved,unassessed,full_date;latin_text,최종 날짜만 승인; OCR 주석 별도 검수
003695,,2022-09-17,,approved,unassessed,full_date,최종 날짜만 승인; OCR 주석 별도 검수
003696,,2021-08-18,,approved,unassessed,full_date,최종 날짜만 승인; OCR 주석 별도 검수
003697,,2023-10-24,,approved,unassessed,full_date,최종 날짜만 승인; OCR 주석 별도 검수
003698,,2022-02-28,,approved,unassessed,full_date,최종 날짜만 승인; OCR 주석 별도 검수
003699,,2021-12-NONE,,approved,unassessed,partial_date,최종 날짜만 승인; OCR 주석 별도 검수
003700,,2023-05-06,,approved,unassessed,full_date,최종 날짜만 승인; OCR 주석 별도 검수
003701,,2022-06-02,,approved,unassessed,full_date,최종 날짜만 승인; OCR 주석 별도 검수
003702,,2022-03-21,,approved,unassessed,full_date,최종 날짜만 승인; OCR 주석 별도 검수
003703,,2021-10-09,,approved,unassessed,full_date;latin_text,최종 날짜만 승인; OCR 주석 별도 검수
003704,,2023-03-03,,approved,unassessed,full_date,최종 날짜만 승인; OCR 주석 별도 검수
003705,,2023-07-01,,approved,unassessed,full_date,최종 날짜만 승인; OCR 주석 별도 검수
003706,,2021-09-24,,approved,unassessed,full_date,최종 날짜만 승인; OCR 주석 별도 검수
003707,,2021-09-08,,approved,unassessed,full_date,최종 날짜만 승인; OCR 주석 별도 검수
003708,,2021-10-29,,approved,unassessed,full_date;latin_text,최종 날짜만 승인; OCR 주석 별도 검수
003709,,2022-12-04,,approved,unassessed,full_date,최종 날짜만 승인; OCR 주석 별도 검수
003710,,2022-05-05,,approved,unassessed,full_date,최종 날짜만 승인; OCR 주석 별도 검수
003711,,2021-10-07,,approved,unassessed,full_date;multiple_date_lines,최종 날짜만 승인; OCR 주석 별도 검수
003712,,2023-07-01,,approved,unassessed,full_date;multiple_date_lines,최종 날짜만 승인; OCR 주석 별도 검수
003713,,2023-12-02,,approved,unassessed,full_date;latin_text,최종 날짜만 승인; OCR 주석 별도 검수
003714,,2022-04-04,,approved,unassessed,full_date,최종 날짜만 승인; OCR 주석 별도 검수
003715,,2021-08-13,,approved,unassessed,full_date,최종 날짜만 승인; OCR 주석 별도 검수
003716,,2021-06-19,,approved,unassessed,full_date,최종 날짜만 승인; OCR 주석 별도 검수
