image_id,image_path
AMLC001563,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001563.jpg
AMLC001567,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001567.jpg
AMLC001576,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001576.jpg
AMLC001577,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001577.jpg
AMLC001579,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001579.jpg
AMLC001584,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001584.jpg
AMLC001587,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001587.jpg
AMLC001590,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001590.jpg
AMLC001598,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001598.jpg
AMLC001604,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001604.jpg
AMLC001605,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001605.jpg
AMLC001606,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001606.jpg
AMLC001609,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001609.jpg
AMLC001610,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001610.jpg
AMLC001612,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001612.jpg
AMLC001613,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001613.jpg
AMLC001616,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001616.jpg
AMLC001619,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001619.jpg
AMLC001621,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001621.jpg
AMLC001623,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001623.jpg
AMLC001629,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001629.jpg
AMLC001639,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001639.jpg
AMLC001643,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001643.jpg
AMLC001644,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001644.jpg
AMLC001645,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001645.jpg
AMLC001646,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001646.jpg
AMLC001648,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001648.jpg
AMLC001649,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001649.jpg
AMLC001652,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001652.jpg
AMLC001653,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001653.jpg
AMLC001656,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001656.jpg
AMLC001657,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001657.jpg
AMLC001660,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001660.jpg
AMLC001663,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001663.jpg
AMLC001669,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001669.jpg
AMLC001670,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001670.jpg
AMLC001671,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001671.jpg
AMLC001673,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001673.jpg
AMLC001678,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001678.jpg
AMLC001680,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001680.jpg
AMLC001683,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001683.jpg
AMLC001684,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001684.jpg
AMLC001689,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001689.jpg
AMLC001695,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001695.jpg
AMLC001698,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001698.jpg
AMLC001707,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001707.jpg
AMLC001711,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001711.jpg
AMLC001713,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001713.jpg
AMLC001727,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001727.jpg
AMLC001729,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001729.jpg
AMLC001731,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001731.jpg
AMLC001734,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001734.jpg
AMLC001736,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001736.jpg
AMLC001752,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001752.jpg
AMLC001755,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001755.jpg
AMLC001756,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001756.jpg
AMLC001758,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001758.jpg
AMLC001760,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001760.jpg
AMLC001762,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001762.jpg
AMLC001764,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001764.jpg
AMLC001769,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001769.jpg
AMLC001774,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001774.jpg
AMLC001779,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001779.jpg
AMLC001780,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001780.jpg
AMLC001781,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001781.jpg
AMLC001785,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001785.jpg
AMLC001788,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001788.jpg
AMLC001789,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001789.jpg
AMLC001792,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001792.jpg
AMLC001802,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001802.jpg
AMLC001806,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001806.jpg
AMLC001808,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001808.jpg
AMLC001812,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001812.jpg
AMLC001816,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001816.jpg
AMLC001817,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001817.jpg
AMLC001824,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001824.jpg
AMLC001829,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001829.jpg
AMLC001830,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001830.jpg
AMLC001835,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001835.jpg
AMLC001838,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001838.jpg
AMLC001844,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001844.jpg
AMLC001848,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001848.jpg
AMLC001850,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001850.jpg
AMLC001855,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001855.jpg
AMLC001859,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001859.jpg
AMLC001860,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001860.jpg
AMLC001863,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001863.jpg
AMLC001866,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001866.jpg
AMLC001872,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001872.jpg
AMLC001876,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001876.jpg
AMLC001877,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001877.jpg
AMLC001879,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001879.jpg
AMLC001882,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001882.jpg
AMLC001889,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001889.jpg
AMLC001891,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001891.jpg
AMLC001892,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001892.jpg
AMLC001897,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001897.jpg
AMLC001899,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001899.jpg
AMLC001913,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001913.jpg
AMLC001915,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001915.jpg
AMLC001920,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001920.jpg
AMLC001921,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001921.jpg
AMLC001925,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001925.jpg
AMLC001930,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001930.jpg
AMLC001940,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001940.jpg
AMLC001942,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001942.jpg
AMLC001947,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001947.jpg
AMLC001949,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001949.jpg
AMLC001953,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001953.jpg
AMLC001956,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001956.jpg
AMLC001958,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001958.jpg
AMLC001959,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001959.jpg
AMLC001965,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001965.jpg
AMLC001966,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001966.jpg
AMLC001967,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001967.jpg
AMLC001972,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001972.jpg
AMLC001982,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001982.jpg
AMLC001983,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001983.jpg
AMLC001985,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001985.jpg
AMLC001988,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001988.jpg
AMLC001994,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001994.jpg
AMLC001997,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001997.jpg
AMLC002000,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002000.jpg
AMLC002003,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002003.jpg
AMLC002006,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002006.jpg
AMLC002014,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002014.jpg
AMLC002015,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002015.jpg
AMLC002018,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002018.jpg
AMLC002019,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002019.jpg
AMLC002027,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002027.jpg
AMLC002034,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002034.jpg
AMLC002036,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002036.jpg
AMLC002038,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002038.jpg
AMLC002049,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002049.jpg
AMLC002053,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002053.jpg
AMLC002054,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002054.jpg
AMLC002055,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002055.jpg
AMLC002074,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002074.jpg
AMLC002075,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002075.jpg
AMLC002076,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002076.jpg
AMLC002078,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002078.jpg
AMLC002079,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002079.jpg
AMLC002084,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002084.jpg
AMLC002088,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002088.jpg
AMLC002091,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002091.jpg
AMLC002092,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002092.jpg
AMLC002093,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002093.jpg
AMLC002094,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002094.jpg
AMLC002095,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002095.jpg
AMLC002098,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002098.jpg
AMLC002101,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002101.jpg
AMLC002110,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002110.jpg
AMLC002113,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002113.jpg
AMLC002114,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002114.jpg
AMLC002117,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002117.jpg
AMLC002119,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002119.jpg
AMLC002126,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002126.jpg
AMLC002127,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002127.jpg
AMLC002130,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002130.jpg
AMLC002136,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002136.jpg
AMLC002139,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002139.jpg
AMLC002141,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002141.jpg
AMLC002143,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002143.jpg
AMLC002144,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002144.jpg
AMLC002147,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002147.jpg
AMLC002150,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002150.jpg
AMLC002156,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002156.jpg
AMLC002159,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002159.jpg
AMLC002162,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002162.jpg
AMLC002168,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002168.jpg
AMLC002169,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002169.jpg
AMLC002170,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002170.jpg
AMLC002173,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002173.jpg
AMLC002180,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002180.jpg
AMLC002182,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002182.jpg
AMLC002183,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002183.jpg
AMLC002184,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002184.jpg
AMLC002187,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002187.jpg
AMLC002189,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002189.jpg
AMLC002200,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002200.jpg
AMLC002201,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002201.jpg
AMLC002202,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002202.jpg
AMLC002205,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002205.jpg
AMLC002206,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002206.jpg
AMLC002210,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002210.jpg
AMLC002217,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002217.jpg
AMLC002222,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002222.jpg
AMLC002236,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002236.jpg
AMLC002237,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002237.jpg
AMLC002241,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002241.jpeg
