image_id,image_path
AMLC001712,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001712.jpg
AMLC001716,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001716.jpg
AMLC001719,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001719.jpg
AMLC001725,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001725.jpg
AMLC001726,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001726.jpg
AMLC001737,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001737.jpg
AMLC001742,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001742.jpg
AMLC001744,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001744.jpg
AMLC001759,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001759.jpg
AMLC001763,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001763.jpg
AMLC001777,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001777.jpg
AMLC001787,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001787.jpg
AMLC001794,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001794.jpg
AMLC001799,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001799.jpg
AMLC001804,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001804.jpg
AMLC001807,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001807.jpg
AMLC001810,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001810.jpg
AMLC001811,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001811.jpg
AMLC001813,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001813.jpg
AMLC001827,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001827.jpg
AMLC001836,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001836.jpg
AMLC001837,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001837.jpg
AMLC001841,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001841.jpg
AMLC001843,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001843.jpg
AMLC001847,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001847.jpg
AMLC001851,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001851.jpg
AMLC001856,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001856.jpg
AMLC001862,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001862.jpg
AMLC001864,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001864.jpg
AMLC001871,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001871.jpg
AMLC001873,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001873.jpg
AMLC001884,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001884.jpg
AMLC001893,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001893.jpg
AMLC001896,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001896.jpg
AMLC001898,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001898.jpg
AMLC001907,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001907.jpg
AMLC001911,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001911.jpg
AMLC001923,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001923.jpg
AMLC001928,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001928.jpg
AMLC001931,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001931.jpg
AMLC001934,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001934.jpg
AMLC001944,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001944.jpg
AMLC001948,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001948.jpg
AMLC001975,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001975.jpg
AMLC001976,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001976.jpg
AMLC001984,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001984.jpg
AMLC001996,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001996.jpg
AMLC002009,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002009.jpg
AMLC002010,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002010.jpg
AMLC002011,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002011.jpg
AMLC002016,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002016.jpg
AMLC002022,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002022.jpg
AMLC002028,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002028.jpg
AMLC002033,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002033.jpg
AMLC002041,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002041.jpg
AMLC002042,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002042.jpg
AMLC002044,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002044.jpg
AMLC002048,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002048.jpg
AMLC002056,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002056.jpg
AMLC002065,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002065.jpg
AMLC002066,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002066.jpg
AMLC002068,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002068.jpg
AMLC002073,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002073.jpg
AMLC002077,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002077.jpg
AMLC002082,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002082.jpg
AMLC002085,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002085.jpg
AMLC002089,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002089.jpg
AMLC002096,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002096.jpg
AMLC002099,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002099.jpg
AMLC002100,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002100.jpg
AMLC002104,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002104.jpg
AMLC002105,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002105.jpg
AMLC002106,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002106.jpg
AMLC002111,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002111.jpg
AMLC002115,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002115.jpg
AMLC002120,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002120.jpg
AMLC002121,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002121.jpg
AMLC002128,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002128.jpg
AMLC002131,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002131.jpg
AMLC002134,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002134.jpg
AMLC002137,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002137.jpg
AMLC002140,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002140.jpg
AMLC002145,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002145.jpg
AMLC002146,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002146.jpg
AMLC002171,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002171.jpg
AMLC002185,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002185.jpg
AMLC002190,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002190.jpg
AMLC002193,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002193.jpg
AMLC002196,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002196.jpg
AMLC002203,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002203.jpg
AMLC002215,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002215.jpg
AMLC002216,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002216.jpg
AMLC002218,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002218.jpg
AMLC002220,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002220.jpg
AMLC002224,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002224.jpg
AMLC002225,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002225.jpg
AMLC002233,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002233.jpg
AMLC002234,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002234.jpg
AMLC002245,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002245.jpeg
BMLC002249,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002249.jpg
BMLC002250,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002250.jpg
BMLC002255,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002255.jpg
BMLC002257,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002257.jpg
BMLC002259,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002259.jpg
BMLC002260,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002260.jpg
BMLC002272,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002272.jpg
BMLC002277,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002277.jpg
BMLC002280,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002280.jpg
BMLC002285,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002285.jpg
BMLC002290,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002290.jpg
BMLC002294,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002294.jpg
BMLC002296,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002296.jpg
BMLC002297,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002297.jpg
BMLC002298,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002298.jpg
BMLC002301,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002301.jpg
BMLC002302,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002302.jpg
BMLC002303,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002303.jpg
BMLC002316,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002316.jpg
BMLC002319,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002319.jpg
BMLC002322,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002322.jpg
BMLC002326,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002326.jpg
BMLC002328,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002328.jpg
BMLC002340,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002340.jpg
BMLC002342,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002342.jpg
BMLC002348,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002348.jpg
BMLC002351,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002351.jpg
BMLC002359,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002359.jpg
BMLC002361,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002361.jpg
BMLC002362,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002362.jpg
BMLC002366,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002366.jpg
BMLC002368,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002368.jpg
BMLC002371,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002371.jpg
BMLC002372,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002372.jpg
BMLC002375,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002375.jpg
BMLC002384,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002384.jpg
BMLC002385,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002385.jpg
BMLC002388,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002388.jpg
BMLC002393,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002393.jpg
BMLC002395,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002395.jpg
BMLC002396,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002396.jpg
BMLC002406,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002406.jpg
BMLC002413,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002413.jpg
BMLC002416,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002416.jpg
BMLC002418,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002418.jpg
BMLC002424,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002424.jpg
BMLC002427,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002427.jpg
BMLC002434,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002434.jpg
BMLC002436,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002436.jpg
BMLC002438,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002438.jpg
BMLC002444,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002444.jpg
BMLC002445,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002445.jpg
BMLC002451,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002451.jpg
BMLC002452,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002452.jpg
BMLC002453,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002453.jpg
BMLC002464,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002464.jpg
BMLC002467,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002467.jpg
BMLC002468,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002468.jpg
BMLC002472,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002472.jpg
BMLC002482,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002482.jpg
BMLC002485,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002485.jpg
BMLC002498,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002498.jpg
BMLC002503,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002503.jpg
BMLC002506,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002506.jpg
BMLC002511,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002511.jpg
BMLC002514,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002514.jpg
BMLC002516,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002516.jpg
BMLC002521,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002521.jpg
BMLC002525,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002525.jpg
BMLC002529,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002529.jpg
BMLC002531,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002531.jpg
BMLC002535,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002535.jpg
BMLC002537,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002537.jpg
BMLC002539,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002539.jpg
BMLC002544,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002544.jpg
BMLC002546,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002546.jpg
BMLC002556,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002556.jpg
BMLC002559,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002559.jpg
BMLC002560,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002560.jpg
BMLC002562,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002562.jpg
BMLC002564,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002564.jpg
BMLC002565,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002565.jpg
BMLC002566,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002566.jpg
BMLC002570,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002570.jpg
BMLC002573,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002573.jpg
BMLC002577,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002577.jpg
BMLC002591,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002591.jpg
BMLC002592,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002592.jpg
BMLC002596,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002596.jpg
BMLC002598,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002598.jpg
BMLC002603,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002603.jpg
