image_id,image_path
AMLC001720,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001720.jpg
AMLC001728,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001728.jpg
AMLC001732,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001732.jpg
AMLC001739,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001739.jpg
AMLC001740,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001740.jpg
AMLC001741,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001741.jpg
AMLC001743,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001743.jpg
AMLC001746,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001746.jpg
AMLC001747,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001747.jpg
AMLC001753,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001753.jpg
AMLC001754,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001754.jpg
AMLC001757,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001757.jpg
AMLC001765,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001765.jpg
AMLC001768,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001768.jpg
AMLC001772,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001772.jpg
AMLC001775,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001775.jpg
AMLC001784,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001784.jpg
AMLC001791,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001791.jpg
AMLC001793,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001793.jpg
AMLC001815,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001815.jpg
AMLC001818,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001818.jpg
AMLC001819,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001819.jpg
AMLC001820,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001820.jpg
AMLC001821,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001821.jpg
AMLC001825,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001825.jpg
AMLC001826,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001826.jpg
AMLC001834,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001834.jpg
AMLC001840,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001840.jpg
AMLC001842,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001842.jpg
AMLC001858,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001858.jpg
AMLC001867,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001867.jpg
AMLC001868,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001868.jpg
AMLC001874,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001874.jpg
AMLC001878,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001878.jpg
AMLC001883,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001883.jpg
AMLC001885,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001885.jpg
AMLC001886,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001886.jpg
AMLC001905,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001905.jpg
AMLC001908,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001908.jpg
AMLC001917,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001917.jpg
AMLC001922,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001922.jpg
AMLC001929,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001929.jpg
AMLC001932,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001932.jpg
AMLC001936,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001936.jpg
AMLC001939,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001939.jpg
AMLC001946,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001946.jpg
AMLC001951,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001951.jpg
AMLC001960,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001960.jpg
AMLC001961,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001961.jpg
AMLC001962,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001962.jpg
AMLC001964,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001964.jpg
AMLC001971,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001971.jpg
AMLC001977,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001977.jpg
AMLC001979,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001979.jpg
AMLC001989,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001989.jpg
AMLC002005,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002005.jpg
AMLC002007,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002007.jpg
AMLC002013,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002013.jpg
AMLC002021,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002021.jpg
AMLC002026,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002026.jpg
AMLC002031,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002031.jpg
AMLC002032,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002032.jpg
AMLC002040,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002040.jpg
AMLC002045,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002045.jpg
AMLC002052,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002052.jpg
AMLC002057,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002057.jpg
AMLC002058,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002058.jpg
AMLC002059,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002059.jpg
AMLC002064,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002064.jpg
AMLC002069,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002069.jpg
AMLC002071,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002071.jpg
AMLC002072,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002072.jpg
AMLC002083,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002083.jpg
AMLC002097,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002097.jpg
AMLC002102,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002102.jpg
AMLC002112,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002112.jpg
AMLC002118,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002118.jpg
AMLC002122,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002122.jpg
AMLC002124,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002124.jpg
AMLC002129,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002129.jpg
AMLC002133,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002133.jpg
AMLC002148,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002148.jpg
AMLC002158,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002158.jpg
AMLC002165,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002165.jpg
AMLC002172,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002172.jpg
AMLC002176,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002176.jpg
AMLC002191,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002191.jpg
AMLC002197,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002197.jpg
AMLC002208,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002208.jpg
AMLC002212,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002212.jpg
AMLC002213,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002213.jpg
AMLC002214,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002214.jpg
AMLC002221,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002221.jpg
AMLC002227,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002227.jpg
AMLC002228,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002228.jpg
AMLC002229,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002229.jpg
AMLC002232,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002232.jpg
AMLC002244,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002244.jpeg
BMLC002248,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002248.jpg
BMLC002252,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002252.jpg
BMLC002261,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002261.jpg
BMLC002267,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002267.jpg
BMLC002268,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002268.jpg
BMLC002271,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002271.jpg
BMLC002274,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002274.jpg
BMLC002275,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002275.jpg
BMLC002278,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002278.jpg
BMLC002284,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002284.jpg
BMLC002287,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002287.jpg
BMLC002288,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002288.jpg
BMLC002292,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002292.jpg
BMLC002314,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002314.jpg
BMLC002323,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002323.jpg
BMLC002327,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002327.jpg
BMLC002330,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002330.jpg
BMLC002344,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002344.jpg
BMLC002349,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002349.jpg
BMLC002350,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002350.jpg
BMLC002358,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002358.jpg
BMLC002363,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002363.jpg
BMLC002365,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002365.jpg
BMLC002369,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002369.jpg
BMLC002370,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002370.jpg
BMLC002373,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002373.jpg
BMLC002374,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002374.jpg
BMLC002377,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002377.jpg
BMLC002380,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002380.jpg
BMLC002389,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002389.jpg
BMLC002390,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002390.jpg
BMLC002391,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002391.jpg
BMLC002397,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002397.jpg
BMLC002398,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002398.jpg
BMLC002399,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002399.jpg
BMLC002400,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002400.jpg
BMLC002401,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002401.jpg
BMLC002405,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002405.jpg
BMLC002407,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002407.jpg
BMLC002409,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002409.jpg
BMLC002411,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002411.jpg
BMLC002414,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002414.jpg
BMLC002420,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002420.jpg
BMLC002421,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002421.jpg
BMLC002422,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002422.jpg
BMLC002426,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002426.jpg
BMLC002429,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002429.jpg
BMLC002431,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002431.jpg
BMLC002437,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002437.jpg
BMLC002440,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002440.jpg
BMLC002442,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002442.jpg
BMLC002446,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002446.jpg
BMLC002450,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002450.jpg
BMLC002458,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002458.jpg
BMLC002461,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002461.jpg
BMLC002466,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002466.jpg
BMLC002477,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002477.jpg
BMLC002484,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002484.jpg
BMLC002488,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002488.jpg
BMLC002489,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002489.jpg
BMLC002492,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002492.jpg
BMLC002493,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002493.jpg
BMLC002495,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002495.jpg
BMLC002496,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002496.jpg
BMLC002499,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002499.jpg
BMLC002505,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002505.jpg
BMLC002512,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002512.jpg
BMLC002513,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002513.jpg
BMLC002526,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002526.jpg
BMLC002532,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002532.jpg
BMLC002538,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002538.jpg
BMLC002540,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002540.jpg
BMLC002541,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002541.jpg
BMLC002542,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002542.jpg
BMLC002548,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002548.jpg
BMLC002549,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002549.jpg
BMLC002552,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002552.jpg
BMLC002553,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002553.jpg
BMLC002555,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002555.jpg
BMLC002563,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002563.jpg
BMLC002568,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002568.jpg
BMLC002569,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002569.jpg
BMLC002571,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002571.jpg
BMLC002572,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002572.jpg
BMLC002580,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002580.jpg
BMLC002585,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002585.jpg
BMLC002587,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002587.jpg
BMLC002588,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002588.jpg
BMLC002593,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002593.jpg
BMLC002595,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002595.jpg
BMLC002597,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002597.jpg
BMLC002602,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002602.jpg
