image_id,image_path
AMLC001662,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001662.jpg
AMLC001665,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001665.jpg
AMLC001675,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001675.jpg
AMLC001679,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001679.jpg
AMLC001685,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001685.jpg
AMLC001691,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001691.jpg
AMLC001694,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001694.jpg
AMLC001705,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001705.jpg
AMLC001709,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001709.jpg
AMLC001717,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001717.jpg
AMLC001718,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001718.jpg
AMLC001721,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001721.jpg
AMLC001722,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001722.jpg
AMLC001730,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001730.jpg
AMLC001733,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001733.jpg
AMLC001738,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001738.jpg
AMLC001748,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001748.jpg
AMLC001749,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001749.jpg
AMLC001751,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001751.jpg
AMLC001766,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001766.jpg
AMLC001771,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001771.jpg
AMLC001773,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001773.jpg
AMLC001778,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001778.jpg
AMLC001782,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001782.jpg
AMLC001790,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001790.jpg
AMLC001798,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001798.jpg
AMLC001800,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001800.jpg
AMLC001803,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001803.jpg
AMLC001805,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001805.jpg
AMLC001828,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001828.jpg
AMLC001832,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001832.jpg
AMLC001833,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001833.jpg
AMLC001839,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001839.jpg
AMLC001845,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001845.jpg
AMLC001852,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001852.jpg
AMLC001853,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001853.jpg
AMLC001861,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001861.jpg
AMLC001869,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001869.jpg
AMLC001880,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001880.jpg
AMLC001887,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001887.jpg
AMLC001890,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001890.jpg
AMLC001894,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001894.jpg
AMLC001900,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001900.jpg
AMLC001903,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001903.jpg
AMLC001904,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001904.jpg
AMLC001909,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001909.jpg
AMLC001912,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001912.jpg
AMLC001918,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001918.jpg
AMLC001926,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001926.jpg
AMLC001927,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001927.jpg
AMLC001933,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001933.jpg
AMLC001935,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001935.jpg
AMLC001937,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001937.jpg
AMLC001941,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001941.jpg
AMLC001945,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001945.jpg
AMLC001957,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001957.jpg
AMLC001969,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001969.jpg
AMLC001970,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001970.jpg
AMLC001973,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001973.jpg
AMLC001980,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001980.jpg
AMLC001992,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001992.jpg
AMLC001993,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001993.jpg
AMLC001995,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001995.jpg
AMLC001999,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001999.jpg
AMLC002017,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002017.jpg
AMLC002023,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002023.jpg
AMLC002037,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002037.jpg
AMLC002046,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002046.jpg
AMLC002050,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002050.jpg
AMLC002062,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002062.jpg
AMLC002063,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002063.jpg
AMLC002067,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002067.jpg
AMLC002081,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002081.jpg
AMLC002086,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002086.jpg
AMLC002107,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002107.jpg
AMLC002108,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002108.jpg
AMLC002109,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002109.jpg
AMLC002116,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002116.jpg
AMLC002125,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002125.jpg
AMLC002135,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002135.jpg
AMLC002142,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002142.jpg
AMLC002151,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002151.jpg
AMLC002153,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002153.jpg
AMLC002155,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002155.jpg
AMLC002157,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002157.jpg
AMLC002161,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002161.jpg
AMLC002164,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002164.jpg
AMLC002167,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002167.jpg
AMLC002174,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002174.jpg
AMLC002177,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002177.jpg
AMLC002188,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002188.jpg
AMLC002192,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002192.jpg
AMLC002195,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002195.jpg
AMLC002209,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002209.jpg
AMLC002219,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002219.jpg
AMLC002223,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002223.jpg
AMLC002226,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002226.jpg
AMLC002231,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002231.jpg
AMLC002239,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002239.jpeg
AMLC002240,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002240.jpeg
BMLC002247,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002247.jpg
BMLC002251,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002251.jpg
BMLC002253,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002253.jpg
BMLC002258,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002258.jpg
BMLC002262,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002262.jpg
BMLC002263,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002263.jpg
BMLC002264,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002264.jpg
BMLC002266,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002266.jpg
BMLC002270,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002270.jpg
BMLC002281,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002281.jpg
BMLC002286,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002286.jpg
BMLC002291,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002291.jpg
BMLC002306,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002306.jpg
BMLC002307,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002307.jpg
BMLC002309,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002309.jpg
BMLC002311,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002311.jpg
BMLC002312,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002312.jpg
BMLC002313,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002313.jpg
BMLC002315,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002315.jpg
BMLC002317,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002317.jpg
BMLC002318,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002318.jpg
BMLC002320,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002320.jpg
BMLC002329,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002329.jpg
BMLC002332,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002332.jpg
BMLC002334,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002334.jpg
BMLC002338,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002338.jpg
BMLC002343,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002343.jpg
BMLC002345,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002345.jpg
BMLC002347,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002347.jpg
BMLC002352,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002352.jpg
BMLC002353,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002353.jpg
BMLC002354,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002354.jpg
BMLC002356,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002356.jpg
BMLC002357,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002357.jpg
BMLC002360,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002360.jpg
BMLC002376,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002376.jpg
BMLC002378,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002378.jpg
BMLC002381,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002381.jpg
BMLC002382,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002382.jpg
BMLC002387,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002387.jpg
BMLC002394,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002394.jpg
BMLC002403,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002403.jpg
BMLC002404,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002404.jpg
BMLC002408,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002408.jpg
BMLC002415,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002415.jpg
BMLC002417,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002417.jpg
BMLC002419,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002419.jpg
BMLC002423,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002423.jpg
BMLC002433,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002433.jpg
BMLC002439,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002439.jpg
BMLC002443,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002443.jpg
BMLC002456,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002456.jpg
BMLC002462,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002462.jpg
BMLC002465,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002465.jpg
BMLC002469,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002469.jpg
BMLC002470,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002470.jpg
BMLC002476,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002476.jpg
BMLC002478,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002478.jpg
BMLC002479,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002479.jpg
BMLC002483,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002483.jpg
BMLC002490,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002490.jpg
BMLC002491,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002491.jpg
BMLC002494,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002494.jpg
BMLC002497,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002497.jpg
BMLC002500,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002500.jpg
BMLC002508,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002508.jpg
BMLC002510,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002510.jpg
BMLC002517,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002517.jpg
BMLC002518,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002518.jpg
BMLC002520,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002520.jpg
BMLC002527,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002527.jpg
BMLC002530,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002530.jpg
BMLC002534,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002534.jpg
BMLC002545,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002545.jpg
BMLC002547,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002547.jpg
BMLC002550,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002550.jpg
BMLC002551,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002551.jpg
BMLC002554,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002554.jpg
BMLC002557,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002557.jpg
BMLC002575,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002575.jpg
BMLC002576,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002576.jpg
BMLC002579,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002579.jpg
BMLC002581,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002581.jpg
BMLC002583,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002583.jpg
BMLC002584,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002584.jpg
BMLC002590,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002590.jpg
BMLC002601,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002601.jpg
BMLC002606,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002606.jpg
BMLC002609,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002609.jpg
BMLC002610,C:\ITDA_OCR_CODE\학습대상데이터\BMLC002610.jpg
